Rounded Date,Rainfall,OBS DATE,VALUE,Cumulative Daily Rainfall,Event ID,Cumulative Rainfall per Event
2021-04-21 13:00:00,0.0,2021-04-21 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-22 01:00:00,0.0,2021-04-22 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-22 13:00:00,0.0,2021-04-22 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-23 01:00:00,0.0,2021-04-23 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-23 13:00:00,0.0,2021-04-23 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-24 01:00:00,0.0,2021-04-24 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-24 13:00:00,0.0,2021-04-24 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-25 01:00:00,0.0,2021-04-25 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-25 13:00:00,0.0,2021-04-25 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-26 01:00:00,0.0,2021-04-26 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-26 13:00:00,0.0,2021-04-26 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-27 01:00:00,0.0,2021-04-27 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-27 13:00:00,0.0,2021-04-27 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-28 01:00:00,0.0,2021-04-28 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-28 13:00:00,0.0,2021-04-28 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-29 01:00:00,0.0,2021-04-29 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-29 13:00:00,0.0,2021-04-29 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-30 01:00:00,0.0,2021-04-30 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-30 13:00:00,0.0,2021-04-30 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-01 01:00:00,0.0,2021-05-01 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-01 13:00:00,0.0,2021-05-01 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-02 01:00:00,0.0,2021-05-02 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-02 13:00:00,0.0,2021-05-02 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-03 01:00:00,0.0,2021-05-03 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-03 13:00:00,0.0,2021-05-03 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-04 01:00:00,0.0,2021-05-04 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-04 13:00:00,0.0,2021-05-04 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-05 01:00:00,0.0,2021-05-05 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-06 01:00:00,0.0,2021-05-06 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-06 13:00:00,0.0,2021-05-06 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-07 01:00:00,0.0,2021-05-07 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-07 13:00:00,0.0,2021-05-07 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-08 01:00:00,0.0,2021-05-08 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-08 13:00:00,0.0,2021-05-08 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-09 01:00:00,0.0,2021-05-09 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-09 13:00:00,0.0,2021-05-09 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-10 01:00:00,0.0,2021-05-10 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-10 13:00:00,0.0,2021-05-10 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-11 01:00:00,0.0,2021-05-11 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-11 13:00:00,0.0,2021-05-11 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-12 01:00:00,0.0,2021-05-12 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-12 13:00:00,0.0,2021-05-12 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-13 01:00:00,0.0,2021-05-13 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-13 13:00:00,0.0,2021-05-13 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-14 01:00:00,0.0,2021-05-14 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-14 13:00:00,0.0,2021-05-14 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-15 01:00:00,0.0,2021-05-15 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-15 13:00:00,0.0,2021-05-15 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-16 01:00:00,0.0,2021-05-16 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-16 13:00:00,0.0,2021-05-16 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-17 01:00:00,0.0,2021-05-17 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-17 13:00:00,0.0,2021-05-17 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-18 01:00:00,0.0,2021-05-18 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-18 13:00:00,0.0,2021-05-18 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-19 01:00:00,0.0,2021-05-19 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-19 13:00:00,0.0,2021-05-19 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-20 01:00:00,0.0,2021-05-20 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-20 13:00:00,0.0,2021-05-20 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-21 01:00:00,0.0,2021-05-21 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-21 13:00:00,0.0,2021-05-21 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-22 13:00:00,0.0,2021-05-22 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-23 01:00:00,0.0,2021-05-23 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-23 13:00:00,0.0,2021-05-23 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-24 01:00:00,0.0,2021-05-24 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-24 13:00:00,0.0,2021-05-24 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-25 01:00:00,0.0,2021-05-25 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-25 13:00:00,0.0,2021-05-25 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-05-26 01:00:00,0.0,2021-05-26 00:59:00,18.75,0.0,1338,0.0399999999999991
