Latitude,Longitude,Distance,Major_Flooding_NAVD88,Moderate_Flooding_NAVD88,Minor_Flooding_NAVD88,Action_Flooding_NAVD88,fid,Named,Cumulative_Distance,Interpolated_Major_Flooding_NAVD88,Interpolated_Moderate_Flooding_NAVD88,Interpolated_Minor_Flooding_NAVD88,Interpolated_Action_Flooding_NAVD88
37.148023,-122.1367,,251.82,249.56,246.56,244.06,1.0,Yes,154627.56631753256,251.82,249.56,246.56,244.06
37.148026,-122.136702,,251.82,249.56,246.56,244.06,1.0,Yes,154627.94370225412,251.82,249.56,246.56,244.06
37.148031,-122.136705,,251.82,249.56,246.56,244.06,1.0,Yes,154628.55928925672,251.82,249.56,246.56,244.06
37.148036,-122.13671,,251.82,249.56,246.56,244.06,1.0,Yes,154629.27008086586,251.82,249.56,246.56,244.06
37.148041,-122.136715,,251.82,249.56,246.56,244.06,1.0,Yes,154629.98087245718,251.82,249.56,246.56,244.06
37.148046,-122.136721,,251.82,249.56,246.56,244.06,1.0,Yes,154630.75031402486,251.82,249.56,246.56,244.06
37.148051,-122.136727,,251.82,249.56,246.56,244.06,1.0,Yes,154631.5197555677,251.82,249.56,246.56,244.06
37.148056,-122.136732,,251.82,249.56,246.56,244.06,1.0,Yes,154632.23054710554,251.82,249.56,246.56,244.06
37.14806,-122.136737,,251.82,249.56,246.56,244.06,1.0,Yes,154632.85853970604,251.82,249.56,246.56,244.06
37.148068,-122.136747,,251.82,249.56,246.56,244.06,1.0,Yes,154634.11452486008,251.82,249.56,246.56,244.06
37.148109,-122.1368,,251.82,249.56,246.56,244.06,1.0,Yes,154640.66233609742,251.82,249.56,246.56,244.06
37.148142,-122.136844,,251.82,249.56,246.56,244.06,1.0,Yes,154646.01886107022,251.82,249.56,246.56,244.06
37.148153,-122.136859,,251.82,249.56,246.56,244.06,1.0,Yes,154647.82609243155,251.82,249.56,246.56,244.06
37.148157,-122.136864,,251.82,249.56,246.56,244.06,1.0,Yes,154648.45408463659,251.82,249.56,246.56,244.06
37.148161,-122.136868,,251.82,249.56,246.56,244.06,1.0,Yes,154649.02271756556,251.82,249.56,246.56,244.06
37.148165,-122.136872,,251.82,249.56,246.56,244.06,1.0,Yes,154649.59135048123,251.82,249.56,246.56,244.06
37.148169,-122.136876,,251.82,249.56,246.56,244.06,1.0,Yes,154650.1599833875,251.82,249.56,246.56,244.06
37.148173,-122.13688,,251.82,249.56,246.56,244.06,1.0,Yes,154650.7286162819,251.82,249.56,246.56,244.06
37.148178,-122.136882,,251.82,249.56,246.56,244.06,1.0,Yes,154651.31127018598,251.82,249.56,246.56,244.06
37.148182,-122.136885,,251.82,249.56,246.56,244.06,1.0,Yes,154651.82905122582,251.82,249.56,246.56,244.06
37.148187,-122.136886,,251.82,249.56,246.56,244.06,1.0,Yes,154652.39101977798,251.82,249.56,246.56,244.06
37.148192,-122.136887,,251.82,249.56,246.56,244.06,1.0,Yes,154652.95298832923,251.82,249.56,246.56,244.06
37.148197,-122.136888,,251.82,249.56,246.56,244.06,1.0,Yes,154653.51495688097,251.82,249.56,246.56,244.06
37.148202,-122.136888,,251.82,249.56,246.56,244.06,1.0,Yes,154654.06985899067,251.82,249.56,246.56,244.06
37.148208,-122.136889,,251.82,249.56,246.56,244.06,1.0,Yes,154654.74164157867,251.82,249.56,246.56,244.06
37.148224,-122.136889,,251.82,249.56,246.56,244.06,1.0,Yes,154656.51732833416,251.82,249.56,246.56,244.06
37.148272,-122.136889,,251.82,249.56,246.56,244.06,1.0,Yes,154661.8443886268,251.82,249.56,246.56,244.06
37.148304,-122.13689,,251.82,249.56,246.56,244.06,1.0,Yes,154665.39687316556,251.82,249.56,246.56,244.06
37.148319,-122.13689,,251.82,249.56,246.56,244.06,1.0,Yes,154667.06157952457,251.82,249.56,246.56,244.06
37.14833,-122.136891,,251.82,249.56,246.56,244.06,1.0,Yes,154668.28559238245,251.82,249.56,246.56,244.06
37.148335,-122.136891,,251.82,249.56,246.56,244.06,1.0,Yes,154668.84049450478,251.82,249.56,246.56,244.06
37.148341,-122.136892,,251.82,249.56,246.56,244.06,1.0,Yes,154669.51227708685,251.82,249.56,246.56,244.06
37.148346,-122.136893,,251.82,249.56,246.56,244.06,1.0,Yes,154670.0742456232,251.82,249.56,246.56,244.06
37.148356,-122.136895,,251.82,249.56,246.56,244.06,1.0,Yes,154671.19818269598,251.82,249.56,246.56,244.06
37.148367,-122.136897,,251.82,249.56,246.56,244.06,1.0,Yes,154672.43182943945,251.82,249.56,246.56,244.06
37.148377,-122.136899,,251.82,249.56,246.56,244.06,1.0,Yes,154673.55576650897,251.82,249.56,246.56,244.06
37.148403,-122.136906,,251.82,249.56,246.56,244.06,1.0,Yes,154676.50750827475,251.82,249.56,246.56,244.06
37.148418,-122.13691,,251.82,249.56,246.56,244.06,1.0,Yes,154678.20971962114,251.82,249.56,246.56,244.06
37.148429,-122.136913,,251.82,249.56,246.56,244.06,1.0,Yes,154679.45925775106,251.82,249.56,246.56,244.06
37.148434,-122.136915,,251.82,249.56,246.56,244.06,1.0,Yes,154680.04191149466,251.82,249.56,246.56,244.06
37.148439,-122.136917,,251.82,249.56,246.56,244.06,1.0,Yes,154680.62456523525,251.82,249.56,246.56,244.06
37.148443,-122.136919,,251.82,249.56,246.56,244.06,1.0,Yes,154681.102723663,251.82,249.56,246.56,244.06
37.148448,-122.136921,,251.82,249.56,246.56,244.06,1.0,Yes,154681.68537739752,251.82,249.56,246.56,244.06
37.148453,-122.136923,,251.82,249.56,246.56,244.06,1.0,Yes,154682.26803112973,251.82,249.56,246.56,244.06
37.148458,-122.136926,,251.82,249.56,246.56,244.06,1.0,Yes,154682.8836175204,251.82,249.56,246.56,244.06
37.148463,-122.136929,,251.82,249.56,246.56,244.06,1.0,Yes,154683.49920390276,251.82,249.56,246.56,244.06
37.148467,-122.136931,,251.82,249.56,246.56,244.06,1.0,Yes,154683.9773623121,251.82,249.56,246.56,244.06
37.148472,-122.136935,,251.82,249.56,246.56,244.06,1.0,Yes,154684.636295003,251.82,249.56,246.56,244.06
37.148476,-122.136938,,251.82,249.56,246.56,244.06,1.0,Yes,154685.15407553242,251.82,249.56,246.56,244.06
37.14848,-122.136941,,251.82,249.56,246.56,244.06,1.0,Yes,154685.67185605172,251.82,249.56,246.56,244.06
37.148484,-122.136945,,251.82,249.56,246.56,244.06,1.0,Yes,154686.2404880555,251.82,249.56,246.56,244.06
37.148495,-122.136956,,251.82,249.56,246.56,244.06,1.0,Yes,154687.80422600408,251.82,249.56,246.56,244.06
37.148498,-122.136959,,251.82,249.56,246.56,244.06,1.0,Yes,154688.23069997513,251.82,249.56,246.56,244.06
37.148502,-122.136962,,251.82,249.56,246.56,244.06,1.0,Yes,154688.74848045866,251.82,249.56,246.56,244.06
37.148506,-122.136965,,251.82,249.56,246.56,244.06,1.0,Yes,154689.26626093383,251.82,249.56,246.56,244.06
37.148511,-122.136967,,251.82,249.56,246.56,244.06,1.0,Yes,154689.84891462908,251.82,249.56,246.56,244.06
37.148516,-122.136969,,251.82,249.56,246.56,244.06,1.0,Yes,154690.43156832203,251.82,249.56,246.56,244.06
37.148521,-122.13697,,251.82,249.56,246.56,244.06,1.0,Yes,154690.99353684307,251.82,249.56,246.56,244.06
37.148526,-122.136971,,251.82,249.56,246.56,244.06,1.0,Yes,154691.5555053625,251.82,249.56,246.56,244.06
37.148531,-122.136972,,251.82,249.56,246.56,244.06,1.0,Yes,154692.11747388245,251.82,249.56,246.56,244.06
37.148537,-122.136972,,251.82,249.56,246.56,244.06,1.0,Yes,154692.78335645172,251.82,249.56,246.56,244.06
37.148553,-122.136973,,251.82,249.56,246.56,244.06,1.0,Yes,154694.56126422007,251.82,249.56,246.56,244.06
37.148602,-122.136976,,251.82,249.56,246.56,244.06,1.0,Yes,154700.00583216685,251.82,249.56,246.56,244.06
37.148645,-122.136978,,251.82,249.56,246.56,244.06,1.0,Yes,154704.7812971102,251.82,249.56,246.56,244.06
37.14884,-122.13699,,251.82,249.56,246.56,244.06,1.0,Yes,154726.44872267966,251.82,249.56,246.56,244.06
37.148856,-122.136991,,251.82,249.56,246.56,244.06,1.0,Yes,154728.2266305215,251.82,249.56,246.56,244.06
37.148872,-122.136992,,251.82,249.56,246.56,244.06,1.0,Yes,154730.0045383653,251.82,249.56,246.56,244.06
37.148905,-122.136992,,251.82,249.56,246.56,244.06,1.0,Yes,154733.66689271413,251.82,249.56,246.56,244.06
37.149059,-122.136996,,251.82,249.56,246.56,244.06,1.0,Yes,154750.76157371688,251.82,249.56,246.56,244.06
37.149059,-122.136996,,251.82,249.56,246.56,244.06,1.0,Yes,154750.76157371688,251.82,249.56,246.56,244.06
37.149208,-122.136999,,251.82,249.56,246.56,244.06,1.0,Yes,154767.29980674284,251.82,249.56,246.56,244.06
37.149224,-122.136999,,251.82,249.56,246.56,244.06,1.0,Yes,154769.07549379664,251.82,249.56,246.56,244.06
37.149235,-122.136999,,251.82,249.56,246.56,244.06,1.0,Yes,154770.29627865017,251.82,249.56,246.56,244.06
37.149245,-122.136999,,251.82,249.56,246.56,244.06,1.0,Yes,154771.40608306538,251.82,249.56,246.56,244.06
37.149255,-122.136998,,251.82,249.56,246.56,244.06,1.0,Yes,154772.51943742114,251.82,249.56,246.56,244.06
37.149275,-122.136996,,251.82,249.56,246.56,244.06,1.0,Yes,154774.74614613736,251.82,249.56,246.56,244.06
37.149296,-122.136994,,251.82,249.56,246.56,244.06,1.0,Yes,154777.08349821236,251.82,249.56,246.56,244.06
37.149311,-122.136993,,251.82,249.56,246.56,244.06,1.0,Yes,154778.75057357567,251.82,249.56,246.56,244.06
37.149328,-122.13699,,251.82,249.56,246.56,244.06,1.0,Yes,154780.65597195257,251.82,249.56,246.56,244.06
37.149463,-122.136971,,251.82,249.56,246.56,244.06,1.0,Yes,154795.73311164734,251.82,249.56,246.56,244.06
37.149555,-122.136958,,251.82,249.56,246.56,244.06,1.0,Yes,154806.00841985564,251.82,249.56,246.56,244.06
37.149571,-122.136956,,251.82,249.56,246.56,244.06,1.0,Yes,154807.7929738498,251.82,249.56,246.56,244.06
37.149582,-122.136954,,251.82,249.56,246.56,244.06,1.0,Yes,154809.026620434,251.82,249.56,246.56,244.06
37.149592,-122.136952,,251.82,249.56,246.56,244.06,1.0,Yes,154810.15055727807,251.82,249.56,246.56,244.06
37.149597,-122.136951,,251.82,249.56,246.56,244.06,1.0,Yes,154810.71252569964,251.82,249.56,246.56,244.06
37.149607,-122.136948,,251.82,249.56,246.56,244.06,1.0,Yes,154811.85388194214,251.82,249.56,246.56,244.06
37.149617,-122.136946,,251.82,249.56,246.56,244.06,1.0,Yes,154812.9778187811,251.82,249.56,246.56,244.06
37.149622,-122.136944,,251.82,249.56,246.56,244.06,1.0,Yes,154813.56047178328,251.82,249.56,246.56,244.06
37.149632,-122.136941,,251.82,249.56,246.56,244.06,1.0,Yes,154814.701828009,251.82,249.56,246.56,244.06
37.149636,-122.136939,,251.82,249.56,246.56,244.06,1.0,Yes,154815.17998548393,251.82,249.56,246.56,244.06
37.149641,-122.136937,,251.82,249.56,246.56,244.06,1.0,Yes,154815.76263847438,251.82,249.56,246.56,244.06
37.149651,-122.136932,,251.82,249.56,246.56,244.06,1.0,Yes,154816.9580321367,251.82,249.56,246.56,244.06
37.149665,-122.136925,,251.82,249.56,246.56,244.06,1.0,Yes,154818.6315832291,251.82,249.56,246.56,244.06
37.149674,-122.13692,,251.82,249.56,246.56,244.06,1.0,Yes,154819.7247206179,251.82,249.56,246.56,244.06
37.149683,-122.136914,,251.82,249.56,246.56,244.06,1.0,Yes,154820.85686956393,251.82,249.56,246.56,244.06
37.149693,-122.136909,,251.82,249.56,246.56,244.06,1.0,Yes,154822.0522631411,251.82,249.56,246.56,244.06
37.149697,-122.136906,,251.82,249.56,246.56,244.06,1.0,Yes,154822.57004154287,251.82,249.56,246.56,244.06
37.149702,-122.136903,,251.82,249.56,246.56,244.06,1.0,Yes,154823.18562614766,251.82,249.56,246.56,244.06
37.14971,-122.136896,,251.82,249.56,246.56,244.06,1.0,Yes,154824.26958816347,251.82,249.56,246.56,244.06
37.149732,-122.13688,,251.82,249.56,246.56,244.06,1.0,Yes,154827.09476278527,251.82,249.56,246.56,244.06
37.149741,-122.136874,,251.82,249.56,246.56,244.06,1.0,Yes,154828.2269115467,251.82,249.56,246.56,244.06
37.149746,-122.136871,,251.82,249.56,246.56,244.06,1.0,Yes,154828.84249609048,251.82,249.56,246.56,244.06
37.14975,-122.136868,,251.82,249.56,246.56,244.06,1.0,Yes,154829.36027439806,251.82,249.56,246.56,244.06
37.149755,-122.136866,,251.82,249.56,246.56,244.06,1.0,Yes,154829.9429273177,251.82,249.56,246.56,244.06
37.149759,-122.136864,,251.82,249.56,246.56,244.06,1.0,Yes,154830.42108469454,251.82,249.56,246.56,244.06
37.149764,-122.136863,,251.82,249.56,246.56,244.06,1.0,Yes,154830.9830531002,251.82,249.56,246.56,244.06
37.14977,-122.136862,,251.82,249.56,246.56,244.06,1.0,Yes,154831.6548356216,251.82,249.56,246.56,244.06
37.149775,-122.136861,,251.82,249.56,246.56,244.06,1.0,Yes,154832.21680402727,251.82,249.56,246.56,244.06
37.14978,-122.136861,,251.82,249.56,246.56,244.06,1.0,Yes,154832.77170628417,251.82,249.56,246.56,244.06
37.149791,-122.136861,,251.82,249.56,246.56,244.06,1.0,Yes,154833.9924912519,251.82,249.56,246.56,244.06
37.149801,-122.136862,,251.82,249.56,246.56,244.06,1.0,Yes,154835.1058456603,251.82,249.56,246.56,244.06
37.149866,-122.136866,,251.82,249.56,246.56,244.06,1.0,Yes,154842.32832192793,251.82,249.56,246.56,244.06
37.149925,-122.136869,,251.82,249.56,246.56,244.06,1.0,Yes,154848.88159018283,251.82,249.56,246.56,244.06
37.149941,-122.13687,,251.82,249.56,246.56,244.06,1.0,Yes,154850.659498285,251.82,249.56,246.56,244.06
37.149951,-122.13687,,251.82,249.56,246.56,244.06,1.0,Yes,154851.76930283164,251.82,249.56,246.56,244.06
37.149957,-122.136871,,251.82,249.56,246.56,244.06,1.0,Yes,154852.4410853449,251.82,249.56,246.56,244.06
37.149962,-122.136872,,251.82,249.56,246.56,244.06,1.0,Yes,154853.0030537314,251.82,249.56,246.56,244.06
37.149967,-122.136873,,251.82,249.56,246.56,244.06,1.0,Yes,154853.56502211947,251.82,249.56,246.56,244.06
37.149972,-122.136874,,251.82,249.56,246.56,244.06,1.0,Yes,154854.12699050628,251.82,249.56,246.56,244.06
37.149977,-122.136876,,251.82,249.56,246.56,244.06,1.0,Yes,154854.7096432866,251.82,249.56,246.56,244.06
37.149982,-122.136878,,251.82,249.56,246.56,244.06,1.0,Yes,154855.2922960646,251.82,249.56,246.56,244.06
37.149987,-122.13688,,251.82,249.56,246.56,244.06,1.0,Yes,154855.87494883995,251.82,249.56,246.56,244.06
37.149997,-122.136885,,251.82,249.56,246.56,244.06,1.0,Yes,154857.0703418105,251.82,249.56,246.56,244.06
37.150012,-122.136893,,251.82,249.56,246.56,244.06,1.0,Yes,154858.88040592032,251.82,249.56,246.56,244.06
37.150036,-122.136907,,251.82,249.56,246.56,244.06,1.0,Yes,154861.8200000619,251.82,249.56,246.56,244.06
37.15005,-122.136916,,251.82,249.56,246.56,244.06,1.0,Yes,154863.5673726653,251.82,249.56,246.56,244.06
37.15006,-122.136922,,251.82,249.56,246.56,244.06,1.0,Yes,154864.79854085733,251.82,249.56,246.56,244.06
37.150069,-122.136929,,251.82,249.56,246.56,244.06,1.0,Yes,154865.97512631692,251.82,249.56,246.56,244.06
37.150083,-122.136939,,251.82,249.56,246.56,244.06,1.0,Yes,154867.76489076795,251.82,249.56,246.56,244.06
37.150179,-122.137013,,251.82,249.56,246.56,244.06,1.0,Yes,154880.28393218396,251.82,249.56,246.56,244.06
37.150188,-122.13702,,251.82,249.56,246.56,244.06,1.0,Yes,154881.4605171476,251.82,249.56,246.56,244.06
37.150197,-122.137028,,251.82,249.56,246.56,244.06,1.0,Yes,154882.68637618603,251.82,249.56,246.56,244.06
37.150202,-122.137032,,251.82,249.56,246.56,244.06,1.0,Yes,154883.3453046486,251.82,249.56,246.56,244.06
37.150206,-122.137036,,251.82,249.56,246.56,244.06,1.0,Yes,154883.91393171615,251.82,249.56,246.56,244.06
37.15021,-122.13704,,251.82,249.56,246.56,244.06,1.0,Yes,154884.48255877322,251.82,249.56,246.56,244.06
37.150219,-122.137048,,251.82,249.56,246.56,244.06,1.0,Yes,154885.70841769516,251.82,249.56,246.56,244.06
37.150227,-122.137057,,251.82,249.56,246.56,244.06,1.0,Yes,154886.90320164518,251.82,249.56,246.56,244.06
37.150235,-122.137066,,251.82,249.56,246.56,244.06,1.0,Yes,154888.09798554133,251.82,249.56,246.56,244.06
37.1503,-122.13714,,251.82,249.56,246.56,244.06,1.0,Yes,154897.85779007565,251.82,249.56,246.56,244.06
37.150393,-122.137245,,251.82,249.56,246.56,244.06,1.0,Yes,154911.7694583234,251.82,249.56,246.56,244.06
37.150405,-122.137259,,251.82,249.56,246.56,244.06,1.0,Yes,154913.5916550291,251.82,249.56,246.56,244.06
37.150417,-122.137273,,251.82,249.56,246.56,244.06,1.0,Yes,154915.41385160355,251.82,249.56,246.56,244.06
37.150429,-122.137287,,251.82,249.56,246.56,244.06,1.0,Yes,154917.23604804566,251.82,249.56,246.56,244.06
37.150448,-122.137311,,251.82,249.56,246.56,244.06,1.0,Yes,154920.23471651925,251.82,249.56,246.56,244.06
37.150556,-122.137452,,251.82,249.56,246.56,244.06,1.0,Yes,154937.57135057365,251.82,249.56,246.56,244.06
37.150608,-122.13752,,251.82,249.56,246.56,244.06,1.0,Yes,154945.9257486963,251.82,249.56,246.56,244.06
37.150615,-122.137529,,251.82,249.56,246.56,244.06,1.0,Yes,154947.04053669967,251.82,249.56,246.56,244.06
37.150623,-122.137538,,251.82,249.56,246.56,244.06,1.0,Yes,154948.23531790506,251.82,249.56,246.56,244.06
37.150626,-122.137542,,251.82,249.56,246.56,244.06,1.0,Yes,154948.72226628292,251.82,249.56,246.56,244.06
37.15063,-122.137546,,251.82,249.56,246.56,244.06,1.0,Yes,154949.29089213634,251.82,249.56,246.56,244.06
37.150634,-122.13755,,251.82,249.56,246.56,244.06,1.0,Yes,154949.8595179782,251.82,249.56,246.56,244.06
37.150639,-122.137554,,251.82,249.56,246.56,244.06,1.0,Yes,154950.51844537308,251.82,249.56,246.56,244.06
37.150643,-122.137557,,251.82,249.56,246.56,244.06,1.0,Yes,154951.03622212747,251.82,249.56,246.56,244.06
37.150648,-122.13756,,251.82,249.56,246.56,244.06,1.0,Yes,154951.6518053745,251.82,249.56,246.56,244.06
37.150652,-122.137562,,251.82,249.56,246.56,244.06,1.0,Yes,154952.12996203665,251.82,249.56,246.56,244.06
37.150657,-122.137565,,251.82,249.56,246.56,244.06,1.0,Yes,154952.7455452727,251.82,249.56,246.56,244.06
37.150662,-122.137567,,251.82,249.56,246.56,244.06,1.0,Yes,154953.32819762503,251.82,249.56,246.56,244.06
37.150752,-122.137627,,251.82,249.56,246.56,244.06,1.0,Yes,154964.64965462466,251.82,249.56,246.56,244.06
37.150814,-122.137662,,251.82,249.56,246.56,244.06,1.0,Yes,154972.2003281089,251.82,249.56,246.56,244.06
37.150866,-122.137693,,251.82,249.56,246.56,244.06,1.0,Yes,154978.59471907394,251.82,249.56,246.56,244.06
37.150911,-122.137715,,251.82,249.56,246.56,244.06,1.0,Yes,154983.95763340604,251.82,249.56,246.56,244.06
37.15095,-122.13773,,251.82,249.56,246.56,244.06,1.0,Yes,154988.4863515517,251.82,249.56,246.56,244.06
37.150991,-122.137731,,251.82,249.56,246.56,244.06,1.0,Yes,154993.03741808303,251.82,249.56,246.56,244.06
37.151023,-122.137719,,251.82,249.56,246.56,244.06,1.0,Yes,154996.74533838758,251.82,249.56,246.56,244.06
37.15105,-122.13771,,251.82,249.56,246.56,244.06,1.0,Yes,154999.84664101608,251.82,249.56,246.56,244.06
37.151082,-122.137697,,251.82,249.56,246.56,244.06,1.0,Yes,155003.58107057086,251.82,249.56,246.56,244.06
37.151112,-122.137693,,251.82,249.56,246.56,244.06,1.0,Yes,155006.92939353475,251.82,249.56,246.56,244.06
37.151149,-122.137693,,251.82,249.56,246.56,244.06,1.0,Yes,155011.03567117918,251.82,249.56,246.56,244.06
37.151165,-122.137694,,251.82,249.56,246.56,244.06,1.0,Yes,155012.81357957787,251.82,249.56,246.56,244.06
37.151181,-122.137694,,251.82,249.56,246.56,244.06,1.0,Yes,155014.58926722113,251.82,249.56,246.56,244.06
37.151192,-122.137695,,251.82,249.56,246.56,244.06,1.0,Yes,155015.81328042597,251.82,249.56,246.56,244.06
37.151203,-122.137697,,251.82,249.56,246.56,244.06,1.0,Yes,155017.0469267936,251.82,249.56,246.56,244.06
37.151213,-122.137699,,251.82,249.56,246.56,244.06,1.0,Yes,155018.17086333942,251.82,249.56,246.56,244.06
37.15123,-122.137702,,251.82,249.56,246.56,244.06,1.0,Yes,155020.0762613854,251.82,249.56,246.56,244.06
37.151348,-122.137725,,251.82,249.56,246.56,244.06,1.0,Yes,155033.33039120733,251.82,249.56,246.56,244.06
37.151543,-122.137764,,251.82,249.56,246.56,244.06,1.0,Yes,155055.2471529925,251.82,249.56,246.56,244.06
37.151564,-122.137768,,251.82,249.56,246.56,244.06,1.0,Yes,155057.6046763212,251.82,249.56,246.56,244.06
37.151575,-122.137771,,251.82,249.56,246.56,244.06,1.0,Yes,155058.85421273243,251.82,249.56,246.56,244.06
37.151581,-122.137772,,251.82,249.56,246.56,244.06,1.0,Yes,155059.5259951747,251.82,249.56,246.56,244.06
37.151591,-122.137775,,251.82,249.56,246.56,244.06,1.0,Yes,155060.66735015358,251.82,249.56,246.56,244.06
37.151607,-122.13778,,251.82,249.56,246.56,244.06,1.0,Yes,155062.49774817278,251.82,249.56,246.56,244.06
37.15167,-122.1378,,251.82,249.56,246.56,244.06,1.0,Yes,155069.71172704027,251.82,249.56,246.56,244.06
37.151696,-122.137809,,251.82,249.56,246.56,244.06,1.0,Yes,155072.7059357257,251.82,249.56,246.56,244.06
37.151707,-122.137813,,251.82,249.56,246.56,244.06,1.0,Yes,155073.97738453245,251.82,249.56,246.56,244.06
37.151717,-122.137817,,251.82,249.56,246.56,244.06,1.0,Yes,155075.14268792453,251.82,249.56,246.56,244.06
37.151727,-122.137821,,251.82,249.56,246.56,244.06,1.0,Yes,155076.30799130595,251.82,249.56,246.56,244.06
37.151747,-122.137829,,251.82,249.56,246.56,244.06,1.0,Yes,155078.63859802875,251.82,249.56,246.56,244.06
37.151757,-122.137833,,251.82,249.56,246.56,244.06,1.0,Yes,155079.80390137152,251.82,249.56,246.56,244.06
37.151762,-122.137834,,251.82,249.56,246.56,244.06,1.0,Yes,155080.36586959317,251.82,249.56,246.56,244.06
37.151767,-122.137836,,251.82,249.56,246.56,244.06,1.0,Yes,155080.94852125683,251.82,249.56,246.56,244.06
37.151772,-122.137837,,251.82,249.56,246.56,244.06,1.0,Yes,155081.5104894774,251.82,249.56,246.56,244.06
37.151777,-122.137837,,251.82,249.56,246.56,244.06,1.0,Yes,155082.06539192257,251.82,249.56,246.56,244.06
37.151781,-122.137838,,251.82,249.56,246.56,244.06,1.0,Yes,155082.51811508322,251.82,249.56,246.56,244.06
37.151786,-122.137838,,251.82,249.56,246.56,244.06,1.0,Yes,155083.0730175283,251.82,249.56,246.56,244.06
37.151791,-122.137838,,251.82,249.56,246.56,244.06,1.0,Yes,155083.62791997497,251.82,249.56,246.56,244.06
37.151796,-122.137838,,251.82,249.56,246.56,244.06,1.0,Yes,155084.18282242108,251.82,249.56,246.56,244.06
37.151801,-122.137838,,251.82,249.56,246.56,244.06,1.0,Yes,155084.7377248677,251.82,249.56,246.56,244.06
