BCD_Cumulative_Rainfall_per_Event,BLN_Cumulative_Rainfall_per_Event,BLO_Cumulative_Rainfall_per_Event,SCH_Cumulative_Rainfall_per_Event,date_hour,discharge,gage_height
0.0,0.0,1.191911201727061e-09,0.0,2019-01-07 07:00:00,5150.0,6.82
0.0,0.0,1.191911201727061e-09,0.0,2019-01-07 08:00:00,5100.0,6.61
0.0,0.0,1.191911201727061e-09,0.0,2019-01-07 09:00:00,4660.0,6.38
0.0,0.0,1.191911201727061e-09,0.0,2019-01-07 10:00:00,3920.0,6.23
2.1318736941459867e-11,0.0,1.193849268721739e-09,0.0,2019-01-07 11:00:00,3360.0,6.06
0.0,0.0,1.193849268721739e-09,0.0,2019-01-07 12:00:00,2870.0,5.93
0.0,0.0,1.193849268721739e-09,0.0,2019-01-07 13:00:00,2410.0,5.82
0.0,0.0,1.193849268721739e-09,0.0,2019-01-07 14:00:00,2040.0,5.7
0.0,0.0,1.193849268721739e-09,0.0,2019-01-07 15:00:00,1660.0,5.61
0.0,0.0,1.193849268721739e-09,0.0,2019-01-07 16:00:00,1420.0,5.53
0.0,0.0,1.193849268721739e-09,0.0,2019-01-07 17:00:00,1210.0,5.45
0.0,0.0,1.193849268721739e-09,0.0,2019-01-07 18:00:00,1040.0,5.39
0.0,0.0,1.193849268721739e-09,0.0,2019-01-07 19:00:00,891.0,5.32
0.0,0.0,1.193849268721739e-09,0.0,2019-01-07 20:00:00,779.0,5.27
0.0,0.0,1.193849268721739e-09,0.0,2019-01-07 21:00:00,685.0,5.2
0.0,0.0,1.193849268721739e-09,0.0,2019-01-07 22:00:00,601.0,5.15
4.6513607872275266e-11,0.0,1.193849268721739e-09,0.0,2019-01-07 23:00:00,553.0,5.09
0.0,0.0,1.193849268721739e-09,0.0,2019-01-08 00:00:00,507.0,5.06
0.0,0.0,1.193849268721739e-09,0.0,2019-01-08 01:00:00,464.0,5.01
0.0,0.0,1.193849268721739e-09,0.0,2019-01-08 02:00:00,428.0,4.95
0.0,0.0,1.193849268721739e-09,0.0,2019-01-08 03:00:00,400.0,4.92
0.0,0.0,1.195787335716417e-09,0.0,2019-01-08 04:00:00,385.0,4.87
0.0,0.0,1.2054776706898083e-09,0.0,2019-01-08 05:00:00,356.0,4.84
0.0,0.0,1.2171060726578767e-09,0.0,2019-01-08 06:00:00,345.0,4.8
0.0,0.0,1.2248583406365892e-09,0.0,2019-01-08 07:00:00,323.0,4.78
0.0,0.0,1.2248583406365892e-09,0.0,2019-01-08 08:00:00,308.0,4.78
0.0,0.0,1.2248583406365892e-09,0.0,2019-01-08 09:00:00,294.0,4.74
0.0,0.0,1.2481151445727275e-09,0.0,2019-01-08 10:00:00,285.0,4.72
4.6513607872275266e-11,0.0,1.253929345556762e-09,0.0,2019-01-08 11:00:00,271.0,4.75
0.0,0.0,1.253929345556762e-09,0.0,2019-01-08 12:00:00,262.0,4.72
7.75226797871277e-12,0.0,1.253929345556762e-09,0.0,2019-01-08 13:00:00,251.0,4.7
0.0,0.0,1.253929345556762e-09,0.0,2019-01-08 14:00:00,243.0,4.66
0.0,0.0,1.253929345556762e-09,0.0,2019-01-08 15:00:00,233.0,4.63
7.75226797871242e-12,0.0,1.253929345556762e-09,0.0,2019-01-08 16:00:00,227.0,4.63
7.75226797871277e-12,0.0,1.2558674125514394e-09,0.0,2019-01-08 17:00:00,219.0,4.61
0.0,0.0,1.2558674125514394e-09,0.0,2019-01-08 18:00:00,213.0,4.59
0.0,0.0,1.2558674125514394e-09,0.0,2019-01-08 19:00:00,211.0,4.56
0.0,0.0,1.2558674125514394e-09,0.0,2019-01-08 20:00:00,203.0,4.53
0.0,0.0,1.2558674125514394e-09,0.0,2019-01-08 21:00:00,201.0,4.51
0.0,0.0,1.2558674125514394e-09,0.0,2019-01-08 22:00:00,205.0,4.49
7.75226797871277e-12,0.0,1.273310015503543e-09,0.0,2019-01-08 23:00:00,203.0,4.46
0.0,0.0,1.3217616903704963e-09,0.0,2019-01-09 00:00:00,196.0,4.47
0.0,0.0,1.3547088292800252e-09,0.0,2019-01-09 01:00:00,192.0,4.51
0.0,0.0,1.3876559681895543e-09,0.0,2019-01-09 02:00:00,187.0,4.58
0.0,0.0,1.3876559681895543e-09,0.0,2019-01-09 03:00:00,183.0,4.59
0.0,0.0,1.389594035184232e-09,0.0,2019-01-09 04:00:00,180.0,4.58
0.0,3.6823272898885045e-11,1.389594035184232e-09,3.6823272898885045e-11,2019-01-09 05:00:00,176.0,4.55
2.325680393613764e-11,0.0,1.3915321021789107e-09,0.0,2019-01-09 06:00:00,173.0,4.63
2.1318736941459867e-11,3.100907191485039e-11,1.3915321021789107e-09,3.100907191485039e-11,2019-01-09 07:00:00,168.0,4.81
7.75226797871242e-12,0.0,1.3915321021789107e-09,0.0,2019-01-09 08:00:00,165.0,4.85
7.75226797871277e-12,0.0,1.3915321021789107e-09,0.0,2019-01-09 09:00:00,161.0,4.51
0.0,0.0,1.3915321021789107e-09,0.0,2019-01-09 10:00:00,156.0,4.21
7.75226797871277e-12,0.0,1.3915321021789107e-09,0.0,2019-01-09 11:00:00,153.0,3.75
0.0,0.0,1.3915321021789107e-09,0.0,2019-01-09 12:00:00,163.0,4.57
0.0,0.0,1.3915321021789107e-09,0.0,2019-01-09 13:00:00,165.0,4.61
0.0,0.0,1.3915321021789107e-09,0.0,2019-01-09 14:00:00,175.0,4.6
0.0,0.0,1.4012224371523e-09,0.0,2019-01-09 15:00:00,176.0,4.58
0.0,0.0,1.4070366381363355e-09,0.0,2019-01-09 16:00:00,173.0,4.56
0.0,2.325680393613798e-11,1.416726973109726e-09,2.325680393613798e-11,2019-01-09 17:00:00,175.0,4.54
0.0,0.0,1.4186650401044043e-09,0.0,2019-01-09 18:00:00,200.0,4.53
0.0,0.0,1.4186650401044043e-09,0.0,2019-01-09 19:00:00,225.0,4.56
0.0,0.0,1.4186650401044043e-09,0.0,2019-01-09 20:00:00,221.0,4.74
7.75226797871242e-12,0.0,1.422541174093761e-09,0.0,2019-01-09 21:00:00,150.0,4.76
1.5504535957425188e-11,0.0,1.424479241088439e-09,0.0,2019-01-09 22:00:00,97.1,4.8
7.75226797871277e-12,0.0,1.424479241088439e-09,0.0,2019-01-09 23:00:00,140.0,4.87
7.75226797871242e-12,2.325680393613728e-11,1.424479241088439e-09,2.325680393613728e-11,2019-01-10 00:00:00,180.0,4.85
0.0,1.550453595742554e-11,1.424479241088439e-09,1.550453595742554e-11,2019-01-10 01:00:00,178.0,4.83
0.0,7.75226797871242e-12,1.426417308083117e-09,7.75226797871242e-12,2019-01-10 02:00:00,175.0,4.8
0.0,0.0,1.426417308083117e-09,0.0,2019-01-10 03:00:00,171.0,4.78
0.0,0.0,1.426417308083117e-09,0.0,2019-01-10 04:00:00,168.0,4.74
0.0,0.0,1.426417308083117e-09,0.0,2019-01-10 05:00:00,166.0,4.71
0.0,0.0,1.426417308083117e-09,0.0,2019-01-10 06:00:00,166.0,4.68
0.0,0.0,1.426417308083117e-09,0.0,2019-01-10 07:00:00,183.0,4.66
0.0,0.0,1.426417308083117e-09,0.0,2019-01-10 08:00:00,205.0,4.63
0.0,0.0,1.426417308083117e-09,0.0,2019-01-10 09:00:00,211.0,4.61
0.0,0.0,1.426417308083117e-09,0.0,2019-01-10 10:00:00,229.0,4.57
7.75226797871242e-12,0.0,1.426417308083117e-09,0.0,2019-01-10 11:00:00,225.0,4.56
0.0,0.0,1.426417308083117e-09,0.0,2019-01-10 12:00:00,225.0,4.54
0.0,0.0,1.426417308083117e-09,0.0,2019-01-10 13:00:00,217.0,4.52
0.0,0.0,1.426417308083117e-09,0.0,2019-01-10 14:00:00,215.0,4.5
0.0,0.0,1.426417308083117e-09,0.0,2019-01-10 15:00:00,207.0,4.48
0.0,0.0,1.426417308083117e-09,0.0,2019-01-10 16:00:00,201.0,4.46
0.0,5.8142009840346595e-12,1.426417308083117e-09,5.8142009840346595e-12,2019-01-10 17:00:00,194.0,4.45
0.0,0.0,1.426417308083117e-09,0.0,2019-01-10 18:00:00,190.0,4.42
0.0,0.0,1.426417308083117e-09,0.0,2019-01-10 19:00:00,189.0,4.42
0.0,0.0,1.426417308083117e-09,0.0,2019-01-10 20:00:00,183.0,4.4
0.0,0.0,1.426417308083117e-09,0.0,2019-01-10 21:00:00,180.0,4.38
0.0,0.0,1.426417308083117e-09,0.0,2019-01-10 22:00:00,173.0,4.36
7.75226797871242e-12,0.0,1.426417308083117e-09,0.0,2019-01-10 23:00:00,171.0,4.35
0.0,0.0,1.426417308083117e-09,0.0,2019-01-11 00:00:00,168.0,4.34
0.0,0.0,1.426417308083117e-09,0.0,2019-01-11 01:00:00,165.0,4.33
0.0,0.0,1.426417308083117e-09,0.0,2019-01-11 02:00:00,161.0,4.31
0.0,0.0,1.426417308083117e-09,0.0,2019-01-11 03:00:00,158.0,4.29
0.0,0.0,1.426417308083117e-09,0.0,2019-01-11 04:00:00,155.0,4.28
0.0,5.8142009840346595e-12,1.426417308083117e-09,5.8142009840346595e-12,2019-01-11 05:00:00,153.0,4.26
0.0,0.0,1.426417308083117e-09,0.0,2019-01-11 06:00:00,149.0,4.25
0.0,0.0,1.426417308083117e-09,0.0,2019-01-11 07:00:00,146.0,4.24
0.0,0.0,1.426417308083117e-09,0.0,2019-01-11 08:00:00,144.0,4.23
0.0,0.0,1.426417308083117e-09,0.0,2019-01-11 09:00:00,140.0,4.22
0.0,0.0,1.426417308083117e-09,0.0,2019-01-11 10:00:00,140.0,4.21
7.75226797871242e-12,0.0,1.426417308083117e-09,0.0,2019-01-11 11:00:00,138.0,4.18
0.0,0.0,1.436107643056508e-09,0.0,2019-01-11 12:00:00,135.0,4.18
0.0,0.0,1.4477360450245764e-09,0.0,2019-01-11 13:00:00,132.0,4.21
0.0,0.0,1.4768070499447488e-09,0.0,2019-01-11 14:00:00,131.0,4.25
0.0,0.0,1.5310729257957375e-09,0.0,2019-01-11 15:00:00,128.0,4.42
0.0,0.0,1.5446393947584842e-09,0.0,2019-01-11 16:00:00,127.0,4.5
0.0,5.8142009840346595e-12,1.5485155287478403e-09,5.8142009840346595e-12,2019-01-11 17:00:00,125.0,4.43
0.0,0.0,1.550453595742519e-09,0.0,2019-01-11 18:00:00,124.0,4.42
7.75226797871277e-12,0.0,1.5601439307159084e-09,0.0,2019-01-11 19:00:00,123.0,4.38
7.75226797871242e-12,0.0,1.571772332683978e-09,0.0,2019-01-11 20:00:00,121.0,4.45
1.5504535957425188e-11,3.8761339893562834e-11,1.5795246006626907e-09,3.8761339893562834e-11,2019-01-11 21:00:00,120.0,4.5
7.75226797871242e-12,3.100907191485039e-11,1.581462667657369e-09,3.100907191485039e-11,2019-01-11 22:00:00,117.0,4.52
7.75226797871242e-12,0.0,1.5853388016467252e-09,0.0,2019-01-11 23:00:00,114.0,4.59
0.0,0.0,1.5853388016467252e-09,0.0,2019-01-12 00:00:00,116.0,4.5
7.75226797871277e-12,7.75226797871242e-12,1.5853388016467252e-09,7.75226797871242e-12,2019-01-12 01:00:00,118.0,4.47
7.75226797871242e-12,7.75226797871242e-12,1.5853388016467252e-09,7.75226797871242e-12,2019-01-12 02:00:00,127.0,4.46
7.75226797871277e-12,0.0,1.5853388016467252e-09,0.0,2019-01-12 03:00:00,161.0,4.46
0.0,0.0,1.5853388016467252e-09,0.0,2019-01-12 04:00:00,156.0,4.43
0.0,0.0,1.5853388016467252e-09,0.0,2019-01-12 05:00:00,150.0,4.41
0.0,0.0,1.5853388016467252e-09,0.0,2019-01-12 06:00:00,146.0,4.38
0.0,0.0,1.5853388016467252e-09,0.0,2019-01-12 07:00:00,147.0,4.35
0.0,0.0,1.5853388016467252e-09,0.0,2019-01-12 08:00:00,158.0,4.34
0.0,0.0,1.5853388016467252e-09,0.0,2019-01-12 09:00:00,163.0,4.31
0.0,0.0,1.5853388016467252e-09,0.0,2019-01-12 10:00:00,176.0,4.29
7.75226797871277e-12,0.0,1.5853388016467252e-09,0.0,2019-01-12 11:00:00,166.0,4.27
0.0,0.0,1.5853388016467252e-09,0.0,2019-01-12 12:00:00,158.0,4.25
0.0,0.0,1.5853388016467252e-09,0.0,2019-01-12 13:00:00,156.0,4.24
0.0,0.0,1.5853388016467252e-09,0.0,2019-01-12 14:00:00,155.0,4.23
0.0,0.0,1.587276868641403e-09,0.0,2019-01-12 15:00:00,153.0,4.21
0.0,0.0,1.587276868641403e-09,0.0,2019-01-12 16:00:00,150.0,4.19
0.0,0.0,1.5892149356360811e-09,0.0,2019-01-12 17:00:00,143.0,4.18
0.0,0.0,1.596967203614794e-09,0.0,2019-01-12 18:00:00,143.0,4.18
0.0,0.0,1.604719471593507e-09,0.0,2019-01-12 19:00:00,137.0,4.16
0.0,0.0,1.604719471593507e-09,0.0,2019-01-12 20:00:00,132.0,4.15
0.0,0.0,1.604719471593507e-09,0.0,2019-01-12 21:00:00,132.0,4.14
0.0,0.0,1.604719471593507e-09,0.0,2019-01-12 22:00:00,127.0,4.13
7.75226797871277e-12,0.0,1.604719471593507e-09,0.0,2019-01-12 23:00:00,125.0,4.12
0.0,0.0,1.604719471593507e-09,0.0,2019-01-13 00:00:00,123.0,4.11
5.814200984034311e-12,0.0,1.604719471593507e-09,0.0,2019-01-13 01:00:00,123.0,4.1
0.0,0.0,1.604719471593507e-09,0.0,2019-01-13 02:00:00,120.0,4.09
0.0,0.0,1.606657538588185e-09,0.0,2019-01-13 03:00:00,117.0,4.09
0.0,0.0,1.606657538588185e-09,0.0,2019-01-13 04:00:00,116.0,4.08
0.0,2.325680393613798e-11,1.606657538588185e-09,2.325680393613798e-11,2019-01-13 05:00:00,114.0,4.08
0.0,0.0,1.606657538588185e-09,0.0,2019-01-13 06:00:00,112.0,4.07
0.0,0.0,1.606657538588185e-09,0.0,2019-01-13 07:00:00,111.0,4.06
0.0,0.0,1.606657538588185e-09,0.0,2019-01-13 08:00:00,111.0,4.05
0.0,0.0,1.606657538588185e-09,0.0,2019-01-13 09:00:00,109.0,4.04
0.0,0.0,1.606657538588185e-09,0.0,2019-01-13 10:00:00,107.0,4.03
5.814200984034311e-12,0.0,1.606657538588185e-09,0.0,2019-01-13 11:00:00,107.0,4.03
0.0,0.0,1.606657538588185e-09,0.0,2019-01-13 12:00:00,106.0,4.02
0.0,0.0,1.606657538588185e-09,0.0,2019-01-13 13:00:00,104.0,4.02
0.0,0.0,1.606657538588185e-09,0.0,2019-01-13 14:00:00,103.0,4.01
0.0,0.0,1.606657538588185e-09,0.0,2019-01-13 15:00:00,102.0,4.0
0.0,0.0,1.606657538588185e-09,0.0,2019-01-13 16:00:00,102.0,4.0
0.0,2.325680393613798e-11,1.606657538588185e-09,2.325680393613798e-11,2019-01-13 17:00:00,101.0,3.99
0.0,0.0,1.606657538588185e-09,0.0,2019-01-13 18:00:00,99.5,3.99
0.0,0.0,1.606657538588185e-09,0.0,2019-01-13 19:00:00,98.3,3.98
0.0,0.0,1.606657538588185e-09,0.0,2019-01-13 20:00:00,98.3,3.98
0.0,0.0,1.606657538588185e-09,0.0,2019-01-13 21:00:00,97.1,3.97
0.0,0.0,1.606657538588185e-09,0.0,2019-01-13 22:00:00,95.9,3.97
5.814200984034311e-12,0.0,1.606657538588185e-09,0.0,2019-01-13 23:00:00,94.8,3.96
0.0,0.0,1.606657538588185e-09,0.0,2019-01-14 00:00:00,94.8,3.95
0.0,0.0,1.606657538588185e-09,0.0,2019-01-14 01:00:00,93.6,3.95
0.0,0.0,1.606657538588185e-09,0.0,2019-01-14 02:00:00,92.5,3.94
0.0,0.0,1.606657538588185e-09,0.0,2019-01-14 03:00:00,92.5,3.93
0.0,0.0,1.606657538588185e-09,0.0,2019-01-14 04:00:00,91.3,3.93
0.0,2.325680393613798e-11,1.606657538588185e-09,2.325680393613798e-11,2019-01-14 05:00:00,91.3,3.93
0.0,0.0,1.606657538588185e-09,0.0,2019-01-14 06:00:00,91.3,3.92
0.0,0.0,1.6085956055828627e-09,0.0,2019-01-14 07:00:00,90.2,3.92
0.0,0.0,1.6144098065668975e-09,0.0,2019-01-14 08:00:00,89.1,3.92
0.0,0.0,1.6182859405562534e-09,0.0,2019-01-14 09:00:00,89.1,3.92
0.0,0.0,1.6182859405562534e-09,0.0,2019-01-14 10:00:00,88.0,3.92
5.814200984034311e-12,0.0,1.6221620745456092e-09,0.0,2019-01-14 11:00:00,88.0,3.92
0.0,7.75226797871242e-12,1.6221620745456092e-09,7.75226797871242e-12,2019-01-14 12:00:00,86.9,3.92
0.0,0.0,1.6221620745456092e-09,0.0,2019-01-14 13:00:00,86.9,3.91
0.0,0.0,1.6279762755296442e-09,0.0,2019-01-14 14:00:00,85.8,3.91
7.75226797871277e-12,5.8142009840346595e-12,1.647356945476426e-09,5.8142009840346595e-12,2019-01-14 15:00:00,84.7,3.91
0.0,0.0,1.649295012471104e-09,0.0,2019-01-14 16:00:00,84.7,3.92
0.0,5.8142009840346595e-12,1.649295012471104e-09,5.8142009840346595e-12,2019-01-14 17:00:00,84.7,3.92
0.0,0.0,1.649295012471104e-09,0.0,2019-01-14 18:00:00,83.6,3.92
0.0,0.0,1.649295012471104e-09,0.0,2019-01-14 19:00:00,83.6,3.92
0.0,0.0,1.649295012471104e-09,0.0,2019-01-14 20:00:00,83.6,3.92
7.75226797871242e-12,0.0,1.649295012471104e-09,0.0,2019-01-14 21:00:00,83.6,3.92
7.75226797871277e-12,0.0,1.649295012471104e-09,0.0,2019-01-14 22:00:00,83.6,3.92
7.75226797871277e-12,0.0,1.649295012471104e-09,0.0,2019-01-14 23:00:00,83.6,3.93
0.0,0.0,1.662861481433851e-09,0.0,2019-01-15 00:00:00,82.5,3.94
0.0,0.0,1.672551816407242e-09,0.0,2019-01-15 01:00:00,82.5,3.99
0.0,0.0,1.6744898834019194e-09,0.0,2019-01-15 02:00:00,82.5,3.98
0.0,0.0,1.680304084385954e-09,0.0,2019-01-15 03:00:00,83.6,4.01
0.0,0.0,1.6841802183753104e-09,0.0,2019-01-15 04:00:00,83.6,4.02
0.0,7.75226797871242e-12,1.693870553348702e-09,7.75226797871242e-12,2019-01-15 05:00:00,83.6,4.06
0.0,0.0,1.7093750893061262e-09,0.0,2019-01-15 06:00:00,83.6,4.14
1.5504535957425188e-11,1.550453595742554e-11,1.724879625263552e-09,1.550453595742554e-11,2019-01-15 07:00:00,83.6,4.29
0.0,0.0,1.752012563189046e-09,0.0,2019-01-15 08:00:00,82.5,4.44
0.0,0.0,1.771393233135827e-09,0.0,2019-01-15 09:00:00,83.6,4.57
7.75226797871242e-12,0.0,1.794650037071965e-09,0.0,2019-01-15 10:00:00,83.6,4.66
7.75226797871277e-12,0.0,1.8159687740134243e-09,0.0,2019-01-15 11:00:00,84.7,4.81
7.75226797871242e-12,0.0,1.841163644944241e-09,0.0,2019-01-15 12:00:00,89.1,4.93
7.75226797871277e-12,6.201814382970082e-11,1.8624823818857003e-09,6.201814382970082e-11,2019-01-15 13:00:00,91.3,5.24
1.5504535957425188e-11,7.75226797871242e-12,1.9070579227632982e-09,7.75226797871242e-12,2019-01-15 14:00:00,90.2,5.72
1.5504535957424858e-11,3.6823272898885045e-11,1.9361289276834704e-09,3.6823272898885045e-11,2019-01-15 15:00:00,94.8,6.16
1.5504535957425188e-11,2.325680393613728e-11,2.003961272497205e-09,2.325680393613728e-11,2019-01-15 16:00:00,93.6,6.68
1.3566468962747078e-11,3.100907191485039e-11,2.0795458852896523e-09,3.100907191485039e-11,2019-01-15 17:00:00,102.0,7.53
1.5504535957425188e-11,1.550453595742554e-11,2.0989265552364347e-09,1.550453595742554e-11,2019-01-15 18:00:00,116.0,8.23
1.5504535957425188e-11,2.325680393613798e-11,2.108616890209825e-09,2.325680393613798e-11,2019-01-15 19:00:00,144.0,8.94
1.5504535957425188e-11,6.008007683502236e-11,2.1183072251832162e-09,6.008007683502236e-11,2019-01-15 20:00:00,155.0,9.21
2.325680393613798e-11,0.0,2.1221833591725724e-09,0.0,2019-01-15 21:00:00,189.0,9.13
2.325680393613764e-11,0.0,2.133811761140641e-09,0.0,2019-01-15 22:00:00,196.0,8.74
2.325680393613764e-11,1.1434595268601075e-10,2.162882766060813e-09,1.1434595268601075e-10,2019-01-15 23:00:00,219.0,8.33
5.8142009840346595e-12,2.325680393613798e-11,2.1900157039863068e-09,2.325680393613798e-11,2019-01-16 00:00:00,271.0,7.86
7.75226797871242e-12,0.0,2.195829904970342e-09,0.0,2019-01-16 01:00:00,367.0,7.6
7.75226797871277e-12,1.5504535957424858e-11,2.205520239943733e-09,1.5504535957424858e-11,2019-01-16 02:00:00,500.0,7.45
7.75226797871242e-12,0.0,2.228777043879871e-09,0.0,2019-01-16 03:00:00,711.0,7.29
0.0,0.0,2.242343512842617e-09,0.0,2019-01-16 04:00:00,1130.0,7.31
7.75226797871277e-12,7.75226797871242e-12,2.248157713826652e-09,7.75226797871242e-12,2019-01-16 05:00:00,1530.0,7.31
2.325680393613764e-11,2.325680393613798e-11,2.25009578082133e-09,2.325680393613798e-11,2019-01-16 06:00:00,2000.0,7.29
7.75226797871277e-12,1.550453595742554e-11,2.25009578082133e-09,1.550453595742554e-11,2019-01-16 07:00:00,2350.0,7.31
0.0,0.0,2.25009578082133e-09,0.0,2019-01-16 08:00:00,2380.0,7.24
1.5504535957425188e-11,0.0,2.25009578082133e-09,0.0,2019-01-16 09:00:00,2260.0,7.18
7.75226797871242e-12,0.0,2.25009578082133e-09,0.0,2019-01-16 10:00:00,1940.0,7.07
7.75226797871242e-12,0.0,2.2694764507681112e-09,0.0,2019-01-16 11:00:00,1670.0,6.9
0.0,0.0,2.2714145177627903e-09,0.0,2019-01-16 12:00:00,1510.0,6.86
0.0,0.0,2.294671321698928e-09,0.0,2019-01-16 13:00:00,1360.0,6.76
0.0,0.0,2.3489371975499153e-09,0.0,2019-01-16 14:00:00,1260.0,6.77
0.0,0.0,2.37607013547541e-09,0.0,2019-01-16 15:00:00,1200.0,6.92
0.0,0.0,2.3780082024700883e-09,0.0,2019-01-16 16:00:00,1230.0,7.42
0.0,0.0,2.381884336459444e-09,0.0,2019-01-16 17:00:00,1220.0,8.45
7.75226797871277e-12,1.4341695760618267e-10,2.393512738427513e-09,1.4341695760618267e-10,2019-01-16 18:00:00,1220.0,8.89
7.75226797871242e-12,0.0,2.500106423134812e-09,0.0,2019-01-16 19:00:00,1230.0,9.49
2.907100492017229e-11,4.6513607872275266e-11,2.5776291029219366e-09,4.6513607872275266e-11,2019-01-16 20:00:00,1180.0,9.98
2.325680393613764e-11,0.0,2.7501170654482923e-09,0.0,2019-01-16 21:00:00,1150.0,10.09
0.0,0.0,2.7753119363791086e-09,0.0,2019-01-16 22:00:00,1080.0,12.02
2.325680393613764e-11,0.0,2.7772500033737873e-09,0.0,2019-01-16 23:00:00,989.0,15.67
0.0,0.0,2.794692606325889e-09,0.0,2019-01-17 00:00:00,961.0,16.88
4.651360787227561e-11,7.558461279244789e-11,2.794692606325889e-09,7.558461279244789e-11,2019-01-17 01:00:00,896.0,16.58
4.651360787227561e-11,6.201814382970082e-11,2.796630673320568e-09,6.201814382970082e-11,2019-01-17 02:00:00,983.0,14.91
7.558461279244789e-11,6.008007683502305e-11,2.7985687403152463e-09,6.008007683502305e-11,2019-01-17 03:00:00,1040.0,13.17
2.325680393613764e-11,1.0659368470729762e-10,2.7985687403152463e-09,1.0659368470729762e-10,2019-01-17 04:00:00,1480.0,11.89
0.0,0.0,2.7985687403152463e-09,0.0,2019-01-17 05:00:00,1970.0,10.98
7.75226797871277e-12,1.550453595742554e-11,2.7985687403152463e-09,1.550453595742554e-11,2019-01-17 06:00:00,2300.0,10.22
0.0,7.75226797871242e-12,2.8005068073099242e-09,7.75226797871242e-12,2019-01-17 07:00:00,2670.0,9.7
0.0,0.0,2.8470204151822e-09,0.0,2019-01-17 08:00:00,2890.0,9.28
0.0,0.0,2.872215286113015e-09,0.0,2019-01-17 09:00:00,3400.0,8.96
0.0,0.0,2.8741533531076947e-09,0.0,2019-01-17 10:00:00,5750.0,8.89
7.75226797871277e-12,0.0,2.8741533531076947e-09,0.0,2019-01-17 11:00:00,8730.0,8.31
0.0,0.0,2.8741533531076947e-09,0.0,2019-01-17 12:00:00,8850.0,8.39
0.0,0.0,2.8741533531076947e-09,0.0,2019-01-17 13:00:00,7730.0,8.02
7.75226797871242e-12,0.0,2.8799675540917283e-09,0.0,2019-01-17 14:00:00,5890.0,7.88
2.131873694145952e-11,2.325680393613798e-11,2.8857817550757627e-09,2.325680393613798e-11,2019-01-17 15:00:00,4620.0,7.94
0.0,0.0,2.8857817550757627e-09,0.0,2019-01-17 16:00:00,3820.0,7.46
0.0,0.0,2.8857817550757627e-09,0.0,2019-01-17 17:00:00,3320.0,7.32
0.0,0.0,2.8857817550757627e-09,0.0,2019-01-17 18:00:00,2850.0,7.21
0.0,0.0,2.8857817550757627e-09,0.0,2019-01-17 19:00:00,2560.0,7.05
0.0,0.0,2.8857817550757627e-09,0.0,2019-01-17 20:00:00,2300.0,6.97
0.0,0.0,2.8857817550757627e-09,0.0,2019-01-17 21:00:00,2180.0,6.84
0.0,0.0,2.8857817550757627e-09,0.0,2019-01-17 22:00:00,2030.0,6.75
2.131873694145952e-11,0.0,2.8857817550757627e-09,0.0,2019-01-17 23:00:00,1820.0,6.66
0.0,0.0,0.0,0.0,2019-01-18 00:00:00,1870.0,6.56
0.0,0.0,0.0,0.0,2019-01-18 01:00:00,1640.0,6.49
0.0,0.0,0.0,0.0,2019-01-18 02:00:00,1600.0,6.4
0.0,0.0,0.0,0.0,2019-01-18 03:00:00,1540.0,6.36
0.0,0.0,0.0,0.0,2019-01-18 04:00:00,1270.0,6.29
0.0,4.6513607872275266e-11,0.0,4.6513607872275266e-11,2019-01-18 05:00:00,1210.0,6.23
0.0,0.0,0.0,0.0,2019-01-18 06:00:00,1140.0,6.16
0.0,0.0,0.0,0.0,2019-01-18 07:00:00,1080.0,6.1
0.0,0.0,0.0,0.0,2019-01-18 08:00:00,1010.0,6.07
0.0,0.0,0.0,0.0,2019-01-18 09:00:00,950.0,6.0
0.0,0.0,0.0,0.0,2019-01-18 10:00:00,907.0,5.95
2.131873694145952e-11,0.0,0.0,0.0,2019-01-18 11:00:00,869.0,5.92
0.0,0.0,0.0,0.0,2019-01-18 12:00:00,848.0,5.86
0.0,0.0,0.0,0.0,2019-01-18 13:00:00,779.0,5.84
0.0,0.0,0.0,0.0,2019-01-18 14:00:00,747.0,5.81
0.0,0.0,0.0,0.0,2019-01-18 15:00:00,711.0,5.75
0.0,0.0,0.0,0.0,2019-01-18 16:00:00,695.0,5.72
0.0,4.6513607872275266e-11,0.0,4.6513607872275266e-11,2019-01-18 17:00:00,659.0,5.7
0.0,0.0,0.0,0.0,2019-01-18 18:00:00,630.0,5.67
0.0,0.0,0.0,0.0,2019-01-18 19:00:00,601.0,5.63
0.0,0.0,0.0,0.0,2019-01-18 20:00:00,585.0,5.63
0.0,0.0,0.0,0.0,2019-01-18 21:00:00,557.0,5.57
0.0,0.0,0.0,0.0,2019-01-18 22:00:00,545.0,5.56
2.131873694145952e-11,0.0,0.0,0.0,2019-01-18 23:00:00,526.0,5.53
0.0,0.0,0.0,0.0,2019-01-19 00:00:00,500.0,5.49
0.0,0.0,0.0,0.0,2019-01-19 01:00:00,493.0,5.49
0.0,0.0,0.0,0.0,2019-01-19 02:00:00,482.0,5.47
0.0,0.0,0.0,0.0,2019-01-19 03:00:00,471.0,5.44
0.0,0.0,0.0,0.0,2019-01-19 04:00:00,450.0,5.43
0.0,4.6513607872275266e-11,0.0,4.6513607872275266e-11,2019-01-19 05:00:00,444.0,5.41
0.0,0.0,0.0,0.0,2019-01-19 06:00:00,440.0,5.39
